dtitle                                     	发帖人            	回帖数    	dsendtime       	URL                                         	dacquitime         
港元涨这么多？…好吧 是人民币贬值了                         	Itsyukoo       	53     	2016-11-24 16:09	https://www.douban.com/group/topic/93516627/	2016-11-24 21:26:52
有没有做广告的鹅们！一起来吐槽啊                           	-              	268    	2016-11-24 16:08	https://www.douban.com/group/topic/93453438/	2016-11-24 21:26:52
马龙gg 张继科直男 刘国梁帅教练现场图 ?新图                   	沙琪玛码嘛麻吗        	47     	2016-11-24 16:07	https://www.douban.com/group/topic/93517441/	2016-11-24 21:26:52
之前有个帖子是关于小花颜值排序的，ab排在第二                    	小可爱            	3      	2016-11-24 16:07	https://www.douban.com/group/topic/93514077/	2016-11-24 21:26:52
日本韩国也有成语？学咱们的吧？                            	！              	17     	2016-11-24 16:06	https://www.douban.com/group/topic/93514684/	2016-11-24 21:26:52
推荐一个治疗口腔溃疡的方法                              	桃太娘            	256    	2016-11-24 16:06	https://www.douban.com/group/topic/88015905/	2016-11-24 21:26:52
有人用过saks第五大道吗                              	Arale          	1      	2016-11-24 16:06	https://www.douban.com/group/topic/93519929/	2016-11-24 21:26:52
林俊杰一直都专一地爱着大胸长腿妹                           	Raiiiinbowww   	149    	2016-11-24 16:06	https://www.douban.com/group/topic/92463329/	2016-11-24 21:26:55
AKB这算是大事吗？                                 	扒衣老爷           	32     	2016-11-24 16:06	https://www.douban.com/group/topic/93517143/	2016-11-24 21:26:57
【一年后更新】相差5岁的姐弟恋，换你们，你们谈不...                	袭人             	310    	2016-11-24 16:06	https://www.douban.com/group/topic/70620923/	2016-11-24 21:26:57
吴亦凡和女粉丝同框，附敞篷跑车照                           	大大泡泡龙          	101    	2016-11-24 16:06	https://www.douban.com/group/topic/91541418/	2016-11-24 21:26:57
多图慎入，我们学校男生寝室的门牌装饰                         	金又池            	611    	2016-11-24 16:05	https://www.douban.com/group/topic/93280457/	2016-11-24 21:26:57
ab和刘亦菲有同框照片吗？                              	去幼儿园喂兔子        	16     	2016-11-24 16:05	https://www.douban.com/group/topic/93518150/	2016-11-24 21:26:57
所以问题来了，这期天籁之战华晨宇的Dear Friend到...           	Soda兰          	52     	2016-11-24 16:05	https://www.douban.com/group/topic/93368149/	2016-11-24 21:26:57
斌爽真的要结婚了？新浪娱乐发的……                          	骆闻舟            	239    	2016-11-24 16:05	https://www.douban.com/group/topic/93508778/	2016-11-24 21:26:58
继今夜不设防 再安利张国荣的另一个犀利访谈！（多...                	phlthwn        	80     	2016-11-24 16:04	https://www.douban.com/group/topic/93463233/	2016-11-24 21:26:58
兰芝紫隔和za美白隔离哪个好用                            	碎南瓜            	17     	2016-11-24 16:04	https://www.douban.com/group/topic/71395263/	2016-11-24 21:26:58
所以为什么要八那些连名字都记不住的人                         	你总是很有想法        	57     	2016-11-24 16:03	https://www.douban.com/group/topic/93077649/	2016-11-24 21:26:58
害羞boy发问！搭讪成功后如何发展！后续！！                     	人情冷暖           	63     	2016-11-24 16:01	https://www.douban.com/group/topic/93299225/	2016-11-24 21:26:58
隔壁贴有感：窦唯 林佳树 徐太志 和 Noel Gallaghe...        	笛音夏扇           	102    	2016-11-24 16:00	https://www.douban.com/group/topic/93488962/	2016-11-24 21:26:58
业内爆料，娱乐圈恋情和婚姻                              	红枣豆浆           	47     	2016-11-24 16:00	https://www.douban.com/group/topic/93512759/	2016-11-24 21:26:58
网红红烧肉                                      	AMY WHITE      	24     	2016-11-24 16:00	https://www.douban.com/group/topic/93518097/	2016-11-24 21:26:58
去村里当有编制的老师还是在体制外呆着？                        	阿拉蕾的脸蛋子        	22     	2016-11-24 15:59	https://www.douban.com/group/topic/93490461/	2016-11-24 21:26:58
为什么权志龙会那么红                                 	已注销            	513    	2016-11-24 15:59	https://www.douban.com/group/topic/93458340/	2016-11-24 21:26:58
仙女们有了解重疾险的嘛…                               	张继科的妻子         	62     	2016-11-24 15:59	https://www.douban.com/group/topic/93385065/	2016-11-24 21:26:58
有没有英国鹅想去直布罗陀的！                             	妈呀怎么会这样        	66     	2016-11-24 15:59	https://www.douban.com/group/topic/93448877/	2016-11-24 21:26:58
崔雪莉中文不错嘛                                   	你烦不烦           	19     	2016-11-24 15:58	https://www.douban.com/group/topic/93517643/	2016-11-24 21:26:59
大仙不更博的第五天 想他                               	张智霖的发际线        	2      	2016-11-24 15:58	https://www.douban.com/group/topic/93519521/	2016-11-24 21:26:59
商圈里装聋哑人要钱的是有组织的吗                           	Bonita         	65     	2016-11-24 15:58	https://www.douban.com/group/topic/93514042/	2016-11-24 21:26:59
八组鹅们晚上睡觉小腿会抽筋么                             	Cecelia        	58     	2016-11-24 15:58	https://www.douban.com/group/topic/93486254/	2016-11-24 21:26:59
橙子并不能美白！                                   	榴樱             	49     	2016-11-24 15:57	https://www.douban.com/group/topic/93454219/	2016-11-24 21:26:59
double12 实体/网络还会有11一样力度的折扣吗                	隐形的人           	8      	2016-11-24 15:57	https://www.douban.com/group/topic/93515880/	2016-11-24 21:26:59
double12 实体/网络还会有11一样力度的折扣吗                	隐形的人           	8      	2016-11-24 15:57	https://www.douban.com/group/topic/93515880/	2016-11-24 21:27:01
这个网红小号太屌了啊                                 	已注销            	8      	2016-11-24 15:56	https://www.douban.com/group/topic/93514345/	2016-11-24 21:27:01
林更新肯定知道这些事啊，他自己对待感情不也是随...                 	van            	3      	2016-11-24 15:56	https://www.douban.com/group/topic/93519338/	2016-11-24 21:27:01
所以江歌就是被刘鑫的前男友杀的，那么来看看之前...                 	唐艺昕            	38     	2016-11-24 15:56	https://www.douban.com/group/topic/93513477/	2016-11-24 21:27:01
不要嘲笑福建口音辣，福建话源于唐朝普通话～                      	自由行走的月熊        	152    	2016-11-24 15:55	https://www.douban.com/group/topic/93376447/	2016-11-24 21:27:01
长泽雅美&石原里美，你愿意当哪个类型的人？                      	不停想你啊          	313    	2016-11-24 15:55	https://www.douban.com/group/topic/93454800/	2016-11-24 21:27:02
美帝几个流行的女歌手，谁的颜比较稳定？                        	大清国人人有病        	33     	2016-11-24 15:55	https://www.douban.com/group/topic/93517689/	2016-11-24 21:27:02
粉三百八十线好幸福哦                                 	宫脇咲影           	27     	2016-11-24 15:55	https://www.douban.com/group/topic/93516885/	2016-11-24 21:27:02
薛凯琪这个视频真的甜翻了，so cute~~                     	李米             	25     	2016-11-24 15:54	https://www.douban.com/group/topic/93505373/	2016-11-24 21:27:02
大治真的人很丑吗？确实很丑！                             	劲松吴彦祖          	53     	2016-11-24 15:54	https://www.douban.com/group/topic/93509804/	2016-11-24 21:27:02
喜欢的男生貌似喜欢上了我的闺蜜                            	摘颗沁菇凉          	111    	2016-11-24 15:54	https://www.douban.com/group/topic/93503017/	2016-11-24 21:27:02
过去古代的妃子，和皇上就寝的时候敢主动换姿势么……                  	Cadbury candy  	243    	2016-11-24 15:53	https://www.douban.com/group/topic/93457677/	2016-11-24 21:27:02
你们的妈妈在叙述事情的时候是不是经常夸大事实…                    	静静地看你装逼        	137    	2016-11-24 15:53	https://www.douban.com/group/topic/93497994/	2016-11-24 21:27:02
这个十八线网红为啥碰瓷古力娜扎说她在双井卖过淫。                   	糖妮?屎大颗         	124    	2016-11-24 15:51	https://www.douban.com/group/topic/93432351/	2016-11-24 21:27:02
【新更澄清】限韩影响多名韩星包括金秀贤 打脸隔壁...                	已注销            	800    	2016-11-24 15:51	https://www.douban.com/group/topic/93385194/	2016-11-24 21:27:02
陈伟霆又双叒叕开始洗白了                               	导演娄烨           	92     	2016-11-24 15:51	https://www.douban.com/group/topic/92183066/	2016-11-24 21:27:02
818你送过男朋友什么礼物{汇总贴}不要再为礼物发愁...              	大鼻孔            	106    	2016-11-24 15:51	https://www.douban.com/group/topic/36932365/	2016-11-24 21:27:02
迷惘，在银行做行政岗工作怎么样呢？                          	Oct18_         	12     	2016-11-24 15:50	https://www.douban.com/group/topic/93483457/	2016-11-24 21:27:02
记得前两天有安利做糖葫芦的…然后                           	美少女丸子          	102    	2016-11-24 15:50	https://www.douban.com/group/topic/93335574/	2016-11-24 21:27:02
美腻的八组鹅 来聊聊某宝上好看的内衣店噜                       	老中医搭摩的         	7      	2016-11-24 15:50	https://www.douban.com/group/topic/93516639/	2016-11-24 21:27:02
请推荐一个好玩的rpg手游                              	JYing          	3      	2016-11-24 15:49	https://www.douban.com/group/topic/93480435/	2016-11-24 21:27:03
这种不实用但是好看的包包你们会买吗                          	你说什么听不见        	29     	2016-11-24 15:49	https://www.douban.com/group/topic/93513836/	2016-11-24 21:27:03
【郑爽专楼】夏至未至更新立夏萌照                           	宫脇咲影           	229    	2016-11-24 15:48	https://www.douban.com/group/topic/92200247/	2016-11-24 21:27:03
万能的八组鹅，请问有没有买科颜氏靠谱的店或者代g                   	Amber          	35     	2016-11-24 15:47	https://www.douban.com/group/topic/93507839/	2016-11-24 21:27:03
圣诞节你们打算送什么礼物给男朋友                           	下凡脸着地          	194    	2016-11-24 15:47	https://www.douban.com/group/topic/93474298/	2016-11-24 21:27:03
小仙女们 上海有什么推荐的理发店嘛                          	苹果             	11     	2016-11-24 15:46	https://www.douban.com/group/topic/93510939/	2016-11-24 21:27:05
